utc_timestamp,DE_wind_generation_actual,DE_solar_generation_actual,v1,v2,v_50m,h1,h2,z0,SWTDN,SWGDN,T,rho,p,temp,humidity,dew,windspeed,winddir,pressure,visibility,cloudcover,conditions,skyType,total_renewable_generation
2016-01-19 13:00:00+00:00,6049,2861,3.00265625,4.017304688,5.011992188,2.4765625,10.4765625,0.14853674,305.7404785,156.5733032,271.0894555,1.264412522,98256.39844,-3.1,69.54,-7.9,14.4,189,1022.8,10,0,Clear,0,8910
2016-01-19 14:00:00+00:00,5881,1335,2.66296875,3.67296875,4.916210938,2.4765625,10.4765625,0.148524083,167.4024048,72.70250702,270.4686534,1.264170885,98239.42969,-3.1,69.15,-8,12.8,189,1022.8,10,0,Clear,0,7216
2016-01-19 15:00:00+00:00,6365,175,2.430351562,3.481015625,4.999179688,2.4765625,10.4765625,0.148515361,25.97698571,7.979888742,269.2955323,1.265145421,98235.32031,-3.3,69.91,-8,14.4,191,1022.8,10,0,Clear,0,6540
2016-01-19 16:00:00+00:00,6878,2,2.505507813,3.608867188,5.173867187,2.4765625,10.4765625,0.14849896,0.000452832,4.25E-05,268.6504744,1.266648531,98244.98438,-4.1,74.94,-7.9,16.4,189,1022.8,10,0,Clear,0,6880
2016-01-19 17:00:00+00:00,7558,0,2.575,3.714609375,5.283085937,2.4765625,10.4765625,0.148479502,0,0,268.3435822,1.268154979,98256.78125,-4.1,80.5,-7,18,189,1022.8,10,0,Clear,0,7558
2016-01-19 18:00:00+00:00,7957,0,2.594492188,3.75359375,5.312734375,2.4765625,10.4765625,0.148467497,0,0,268.1267135,1.269467354,98267.94531,-4.1,80.5,-7,13.5,191,1022.8,10,0,Clear,0,7957
2016-01-19 19:00:00+00:00,7758,0,2.5796875,3.73890625,5.290976562,2.4765625,10.4765625,0.148449527,0,0,267.9899163,1.270476222,98271.39844,-4.1,80.5,-7,14.5,215,1022.8,10,0,Clear,0,7758
2016-01-19 20:00:00+00:00,7618,0,2.571132812,3.724257813,5.251757813,2.4765625,10.4765625,0.148433079,0,0,267.9367939,1.271186113,98271.11719,-4.1,80.5,-7,14.5,216,1022.8,10,0,Clear,0,7618
2016-01-19 21:00:00+00:00,7435,0,2.565,3.71296875,5.224765625,2.4765625,10.4765625,0.148421985,0,0,267.9777162,1.271466017,98271.97656,-3.9,79.64,-6.9,18.4,210,1022.8,10,90,Partially cloudy,2,7435
2016-01-19 22:00:00+00:00,7168,0,2.5696875,3.711289062,5.221914062,2.4765625,10.4765625,0.14840927,0,0,268.0680882,1.271402359,98269.77344,-3.1,75.54,-6.9,17.7,239,1022.8,10,88.9,Partially cloudy,2,7168
2016-01-19 23:00:00+00:00,6819,0,2.589609375,3.734140625,5.253710937,2.4765625,10.4765625,0.148399628,0,0,268.1188375,1.271232605,98257.39063,-4,85.97,-6,19.7,246,,10,88.9,Partially cloudy,2,6819
2016-01-20 00:00:00+00:00,6799,0,2.606132813,3.756171875,5.287109375,2.4765625,10.4765625,0.148390147,0,0,268.1484759,1.271117091,98248.33594,-4,86.92,-5.9,16.3,246,,9.6,88.9,Partially cloudy,2,6799
2016-01-20 01:00:00+00:00,6453,0,2.608515625,3.754609375,5.287148437,2.4765625,10.4765625,0.148373301,0,0,268.1792455,1.27105844,98246.75781,-3.1,87.01,-5,16.3,239,,8.1,88.9,Partially cloudy,2,6453
2016-01-20 02:00:00+00:00,6552,0,2.599570313,3.7484375,5.30015625,2.4765625,10.4765625,0.148363362,0,0,268.1831088,1.270995378,98244.60938,-3.1,93.3,-4.1,15,248,,6.4,88.9,Partially cloudy,2,6552
2016-01-20 03:00:00+00:00,6640,0,2.589257812,3.751367188,5.348046875,2.4765625,10.4765625,0.148352983,0,0,268.1842055,1.270987749,98250.23438,-3,92.81,-4,14.8,264,,4.3,88.9,Partially cloudy,2,6640
2016-01-20 04:00:00+00:00,6229,0,2.584648437,3.762421875,5.387265625,2.4765625,10.4765625,0.148338364,0,0,268.189151,1.271049023,98259.5625,-2.1,93.36,-3.1,14,254,,3,88.9,Partially cloudy,2,6229
2016-01-20 05:00:00+00:00,6298,0,2.5875,3.774414062,5.40375,2.4765625,10.4765625,0.14832565,0,0,268.1878278,1.271291494,98280.6875,-2.1,93.86,-3,11.4,266,,2.9,88.9,Partially cloudy,2,6298
2016-01-20 06:00:00+00:00,6159,0,2.59,3.783984375,5.435117187,2.4765625,10.4765625,0.148312104,1.000917566,0.208971337,268.1993695,1.271680593,98318.28125,-2,100,-2,14.9,268,,2.9,88.9,Partially cloudy,2,6159
2016-01-20 07:00:00+00:00,6024,136,2.655625,3.856367188,5.469921875,2.4765625,10.4765625,0.148299944,71.3937686,19.44278145,268.4459239,1.271988153,98367.57031,-2,100,-2,9.5,276,,4.8,88.9,Partially cloudy,2,6160
2016-01-20 08:00:00+00:00,5824,664,2.819296875,3.973242188,5.293007812,2.4765625,10.4765625,0.148286395,227.6959229,77.68951416,269.4562428,1.271083355,98405.25781,-1.9,99.47,-2,9.5,276,,5,88.9,Partially cloudy,2,6488
2016-01-20 09:00:00+00:00,5073,1439,2.98046875,4.084804688,5.0725,2.4765625,10.4765625,0.148272543,349.8774414,140.9411621,270.5886835,1.268690944,98439.64063,-1,86.29,-3,11.4,281,,10,88.9,Partially cloudy,2,6512
2016-01-20 10:00:00+00:00,4799,2196,3.042226562,4.132421875,5.02265625,2.4765625,10.4765625,0.148256719,422.2919922,189.1582031,271.4338541,1.265685916,98464.5,-0.9,80.97,-3.8,11.2,278,,9.9,88.9,Partially cloudy,2,6995
2016-01-20 11:00:00+00:00,4485,2690,3.061289062,4.156640625,5.043398437,2.4765625,10.4765625,0.148244428,440.012207,204.5592041,272.0746863,1.262688637,98463.53125,-0.1,70.58,-4.8,12.4,315,,10,88.9,Partially cloudy,2,7175
2016-01-20 12:00:00+00:00,4362,2998,3.0159375,4.115625,5.063398437,2.4765625,10.4765625,0.148229921,401.83255,184.7696533,272.4427174,1.260452628,98454.4375,0,70.2,-4.8,11.7,315,,10,88.9,Partially cloudy,2,7360
2016-01-20 13:00:00+00:00,4195,2477,2.831328125,3.910703125,5.039023438,2.4765625,10.4765625,0.148217702,310.3630371,133.3442993,272.4612069,1.259457111,98456.24219,0,69.82,-4.9,11.6,326,,10,88.9,Partially cloudy,2,6672
2016-01-20 14:00:00+00:00,4066,1370,2.47265625,3.542929688,5.072890625,2.4765625,10.4765625,0.14820491,171.8565063,63.95783997,271.9168651,1.259812713,98473.72656,-0.9,74.69,-4.9,11.3,310,,10,50,Partially cloudy,2,5436
2016-01-20 15:00:00+00:00,4088,268,2.295585938,3.447539063,5.330117188,2.4765625,10.4765625,0.148191916,27.97526706,8.423574608,270.8800461,1.260977745,98504.69531,-1.2,75.47,-5,6,294,,10,50,Partially cloudy,2,4356
2016-01-20 16:00:00+00:00,4120,2,2.367539063,3.570703125,5.537109375,2.4765625,10.4765625,0.148179739,0.001147849,0.000232528,270.3291129,1.262538433,98548.3125,-2.4,81.2,-5.1,6.1,289,,10,52.9,Partially cloudy,2,4122
2016-01-20 17:00:00+00:00,4018,0,2.366289063,3.571875,5.54765625,2.4765625,10.4765625,0.148168849,0,0,270.1012002,1.264259338,98603.5,-2.1,80.36,-5,8,301,,10,88.9,Partially cloudy,2,4018
2016-01-20 18:00:00+00:00,4006,0,2.30609375,3.500234375,5.468046875,2.4765625,10.4765625,0.148155107,0,0,269.8926212,1.265995741,98662.29688,-3.1,86.06,-5.1,5.7,331,,10,13.5,Clear,0,4006
2016-01-20 19:00:00+00:00,3661,0,2.218359375,3.39046875,5.301601563,2.4765625,10.4765625,0.148143053,0,0,269.6905382,1.267662764,98714.10156,-3,86.55,-4.9,8.8,328,,10,31.7,Partially cloudy,2,3661
2016-01-20 20:00:00+00:00,3216,0,2.083554688,3.214179687,5.058867187,2.4765625,10.4765625,0.148130488,0,0,269.4863491,1.269280553,98763.73438,-3,80.22,-5.9,6,335,,10,88.9,Partially cloudy,2,3216
2016-01-20 21:00:00+00:00,2770,0,1.951953125,3.050117187,4.8553125,2.4765625,10.4765625,0.148122573,0,0,269.2682844,1.27085042,98814.9375,-2.1,74.89,-6,9.1,311,,10,88.9,Partially cloudy,2,2770
2016-01-20 22:00:00+00:00,2511,0,1.8603125,2.932617188,4.665351563,2.4765625,10.4765625,0.148111018,0,0,269.0792621,1.272407055,98866.34375,-2,69.01,-6.9,10.8,331,,10,88.9,Partially cloudy,2,2511
2016-01-20 23:00:00+00:00,2341,0,1.7990625,2.846328125,4.516796875,2.4765625,10.4765625,0.148104309,0,0,268.9013001,1.273842573,98905.53125,-2,69.01,-6.9,8.6,341,,10,88.9,Partially cloudy,2,2341
2016-01-21 00:00:00+00:00,2035,0,1.774765625,2.798242187,4.395546875,2.4765625,10.4765625,0.148094437,0,0,268.7573713,1.275270224,98945.99219,-2,69.4,-6.9,10.4,332,,10,88.9,Partially cloudy,2,2035
2016-01-21 01:00:00+00:00,1797,0,1.78296875,2.789804687,4.28828125,2.4765625,10.4765625,0.14808299,0,0,268.6179665,1.276783466,98997.53906,-2,69.4,-6.9,11.7,339,,10,88.9,Partially cloudy,2,1797
2016-01-21 02:00:00+00:00,1628,0,1.7871875,2.770664063,4.17703125,2.4765625,10.4765625,0.148068933,0,0,268.4700831,1.278263211,99051.40625,-2,74.09,-6,10.6,303,,10,88.9,Partially cloudy,2,1628
2016-01-21 03:00:00+00:00,1433,0,1.777617188,2.73203125,4.055820312,2.4765625,10.4765625,0.148057273,0,0,268.3084869,1.27968955,99101.57031,-2.1,75.3,-5.9,13.5,298,,10,88.9,Partially cloudy,2,1433
2016-01-21 04:00:00+00:00,1410,0,1.744609375,2.672539062,3.932109375,2.4765625,10.4765625,0.148045326,0,0,268.1097243,1.281046152,99146.61719,-2.1,74.9,-5.9,13.5,280,,10,88.9,Partially cloudy,2,1410
2016-01-21 05:00:00+00:00,1444,0,1.71609375,2.61953125,3.823164063,2.4765625,10.4765625,0.148032346,0,0,267.9137437,1.282505035,99203.46875,-2.1,74.9,-5.9,11.9,288,,10,88.9,Partially cloudy,2,1444
2016-01-21 06:00:00+00:00,1562,0,1.719375,2.606484375,3.760351563,2.4765625,10.4765625,0.148025751,1.196478803,0.205297241,267.7319354,1.28403163,99269.26563,-2.1,75.31,-5.9,13.8,280,,10,88.9,Partially cloudy,2,1562
2016-01-21 07:00:00+00:00,1621,117,1.816914063,2.70390625,3.758164063,2.4765625,10.4765625,0.148015616,74.9776688,26.43754387,267.7840408,1.285432458,99338.26563,-3,80.67,-5.9,13.5,279,,10,88.9,Partially cloudy,2,1738
2016-01-21 08:00:00+00:00,1652,720,2.033632813,2.86953125,3.75203125,2.4765625,10.4765625,0.148003311,232.3237305,108.4138184,268.9366145,1.285244942,99389.16406,-3,86.08,-5,13.5,279,,10,88.9,Partially cloudy,2,2372
2016-01-21 09:00:00+00:00,1605,1702,2.287382812,3.036367187,3.590585937,2.4765625,10.4765625,0.147996492,354.6560059,195.1394043,270.3427762,1.283271313,99434.03125,-2.9,85.15,-5,12.2,288,,10,88.9,Partially cloudy,2,3307
2016-01-21 10:00:00+00:00,1699,2923,2.34671875,3.049960937,3.525,2.4765625,10.4765625,0.147981918,427.1650391,257.0963135,271.3480271,1.280115008,99469.89844,-2.9,79.81,-5.9,15.4,297,,10,88.9,Partially cloudy,2,4622
2016-01-21 11:00:00+00:00,1587,3954,2.348203125,3.051132812,3.545703125,2.4765625,10.4765625,0.147971287,444.9111328,278.3269043,272.006139,1.277169108,99479.67969,-2,74.91,-5.9,13.9,289,,10,88.9,Partially cloudy,2,5541
2016-01-21 12:00:00+00:00,1680,4241,2.313125,3.022734375,3.562617188,2.4765625,10.4765625,0.147963013,406.6899414,255.6115723,272.3222334,1.275235772,99483.25781,-2,79.93,-5,13.9,271,,10,88.9,Partially cloudy,2,5921
2016-01-21 13:00:00+00:00,1550,3397,2.168398438,2.894726562,3.610742188,2.4765625,10.4765625,0.147954721,315.1191406,188.303833,272.2521663,1.274423838,99489.28906,-2,74.91,-5.9,18.1,254,,10,88.9,Partially cloudy,2,4947
2016-01-21 14:00:00+00:00,1393,1909,1.81640625,2.608007813,3.718476562,2.4765625,10.4765625,0.147945964,176.4416504,92.2293396,271.3938062,1.274986863,99508.25,-2.1,74.89,-6,13,263,,10,55.7,Partially cloudy,2,3302
2016-01-21 15:00:00+00:00,1430,370,1.691445313,2.658828125,4.004101563,2.4765625,10.4765625,0.147935086,30.12915691,12.17141692,269.5825126,1.276770115,99537.63281,-4,80.07,-6.9,8.8,250,,10,27.3,Partially cloudy,2,1800
2016-01-21 16:00:00+00:00,1681,3,1.824921875,2.905742188,4.361992187,2.4765625,10.4765625,0.147918447,0.002780876,0.000598425,268.3720397,1.279266238,99576.47656,-5,80.38,-7.9,7,233,,10,3.4,Clear,0,1684
2016-01-21 17:00:00+00:00,2142,0,1.926523438,3.088554688,4.724023438,2.4765625,10.4765625,0.147905424,0,0,267.644312,1.282016754,99618.125,-5.3,86.3,-7.2,5.4,251,,10,0,Clear,0,2142
2016-01-21 18:00:00+00:00,2506,0,2.041367188,3.2728125,5.087148438,2.4765625,10.4765625,0.14789833,0,0,267.0485107,1.284813881,99658.09375,-5.4,87.26,-7.2,3.6,200,,10,0,Clear,0,2506
2016-01-21 19:00:00+00:00,2841,0,2.146992188,3.430585937,5.366484375,2.4765625,10.4765625,0.147883819,0,0,266.5303502,1.287585258,99690.375,-6.2,92.62,-7.2,3.6,175,,10,0,Clear,0,2841
2016-01-21 20:00:00+00:00,2952,0,2.233359375,3.553828125,5.517695312,2.4765625,10.4765625,0.147875965,0,0,266.1021469,1.29026556,99714.28125,-6.2,93.14,-7.1,3.9,180,,10,0,Clear,0,2952
2016-01-21 21:00:00+00:00,3004,0,2.278320313,3.609140625,5.548867188,2.4765625,10.4765625,0.147867538,0,0,265.7771591,1.292629719,99730.24219,-6.4,93.12,-7.3,3.7,155,,10,0,Clear,0,3004
2016-01-21 22:00:00+00:00,3224,0,2.294179688,3.614179688,5.483984375,2.4765625,10.4765625,0.147856564,0,0,265.503713,1.294823647,99746.89063,-7.3,93.07,-8.2,2.3,165,,10,0,Clear,0,3224
2016-01-21 23:00:00+00:00,3353,0,2.301484375,3.598671875,5.375976562,2.4765625,10.4765625,0.147846841,0,0,265.2679297,1.29684186,99757.32813,-8.1,92.5,-9.1,5,189,,10,0,Clear,0,3353
2016-01-22 00:00:00+00:00,3441,0,2.310625,3.57890625,5.262695312,2.4765625,10.4765625,0.147836156,0,0,265.0990258,1.298700809,99760.86719,-8.3,92.49,-9.3,5,185,,10,0,Clear,0,3441
2016-01-22 01:00:00+00:00,3425,0,2.351953125,3.5978125,5.172773438,2.4765625,10.4765625,0.147825384,0,0,264.9882305,1.300382137,99758.94531,-8.4,87.45,-10.1,7.2,200,,10,0,Clear,0,3425
2016-01-22 02:00:00+00:00,3532,0,2.404726563,3.627578125,5.09859375,2.4765625,10.4765625,0.147815497,0,0,264.9472831,1.301817775,99752.92969,-7.7,86.54,-9.5,6.9,168,,10,0,Clear,0,3532
2016-01-22 03:00:00+00:00,3731,0,2.441992188,3.634882813,5.016640625,2.4765625,10.4765625,0.14780376,0,0,264.9270953,1.30305326,99760.74219,-8.6,86.44,-10.4,2.1,90,,10,0,Clear,0,3731
2016-01-22 04:00:00+00:00,4003,0,2.468554687,3.64625,4.979257812,2.4765625,10.4765625,0.147789105,0,0,264.8535115,1.304239273,99776.14844,-8.6,86.44,-10.4,3.5,119,,10,0,Clear,0,4003
2016-01-22 05:00:00+00:00,4308,0,2.551210938,3.753710938,5.07265625,2.4765625,10.4765625,0.147777077,0,0,264.7329651,1.305431962,99796.24219,-8.6,92.47,-9.6,5,130,,10,0,Clear,0,4308
2016-01-22 06:00:00+00:00,4954,0,2.699179688,3.952617187,5.2934375,2.4765625,10.4765625,0.14776963,1.426910209,0.459760516,264.5969448,1.306445122,99808.20313,-8.6,92.47,-9.6,3.6,120,,10,0,Clear,0,4954
2016-01-22 07:00:00+00:00,5882,336,2.93640625,4.23234375,5.547460937,2.4765625,10.4765625,0.147767417,78.73977661,34.25535202,264.8818352,1.306860209,99820.29688,-8.7,86.43,-10.5,3.6,137,,10,0,Clear,0,6218
2016-01-22 08:00:00+00:00,6469,2097,3.302382813,4.556640625,5.644726563,2.4765625,10.4765625,0.14776105,237.0817871,129.3165894,266.4961156,1.304232597,99822.4375,-8.5,86.45,-10.4,7.4,121,,10,0,Clear,0,8566
2016-01-22 09:00:00+00:00,6489,4390,3.57734375,4.795625,5.632460938,2.4765625,10.4765625,0.147753325,359.567627,230.3449707,268.3313659,1.298860073,99814.60156,-7.2,86.59,-9.1,7.1,140,,10,0,Clear,0,10879
2016-01-22 10:00:00+00:00,6113,6234,3.74109375,4.988867187,5.829453125,2.4765625,10.4765625,0.147740806,432.1679688,292.4204102,269.8284715,1.292113304,99785.60938,-5.3,75.58,-8.9,8.7,140,,10,0,Clear,0,12347
2016-01-22 11:00:00+00:00,5821,6960,3.798125,5.07546875,5.961132812,2.4765625,10.4765625,0.147733971,449.9384766,310.0740967,270.9568244,1.285846233,99730.03906,-4.1,69.74,-8.8,8.7,159,,10,0,Clear,0,12781
2016-01-22 12:00:00+00:00,5964,6725,3.781367187,5.086875,6.097460937,2.4765625,10.4765625,0.147721689,411.6801758,279.4046631,271.6613097,1.281043291,99674.71094,-3.1,65.09,-8.7,10.5,151,,10,0,Clear,0,12689
2016-01-22 13:00:00+00:00,6443,5293,3.61609375,4.940625,6.21640625,2.4765625,10.4765625,0.14771093,319.9973145,202.6046143,271.8163098,1.278220057,99634.07813,-2.1,60.76,-8.7,12.2,141,,10,0,Clear,0,11736
2016-01-22 14:00:00+00:00,7692,2707,3.186210937,4.552226563,6.404101563,2.4765625,10.4765625,0.147705393,181.15979,96.34472656,270.9811331,1.277641058,99608.21094,-2.1,64.94,-7.9,10.9,147,,10,0,Clear,0,10399
2016-01-22 15:00:00+00:00,9992,450,3.14546875,4.7203125,7.14140625,2.4765625,10.4765625,0.147696777,32.44580558,11.76656678,269.1558269,1.279192448,99583.25,-3.1,69.15,-8,12.7,146,,10,0,Clear,0,10442
2016-01-22 16:00:00+00:00,12934,6,3.576875,5.327226562,7.880507813,2.4765625,10.4765625,0.147695911,0.005757346,0.000763696,268.1946292,1.281798124,99557.97656,-3.4,69.89,-8.1,14,146,,10,0,Clear,0,12940
2016-01-22 17:00:00+00:00,15214,0,3.898632812,5.7240625,8.228398438,2.4765625,10.4765625,0.147685479,0,0,267.8904862,1.284144878,99535.26563,-4.3,75.34,-8,15.4,137,,10,0,Clear,0,15214
2016-01-22 18:00:00+00:00,15944,0,4.065234375,5.919257813,8.319101563,2.4765625,10.4765625,0.147676909,0,0,267.7489259,1.285822153,99511.05469,-4.4,75.32,-8.1,17.6,146,,10,0,Clear,0,15944
2016-01-22 19:00:00+00:00,16267,0,4.12375,5.968828125,8.247109375,2.4765625,10.4765625,0.147666211,0,0,267.7221926,1.28676486,99480.60938,-4.3,74.92,-8.1,20.1,139,,10,0,Clear,0,16267
2016-01-22 20:00:00+00:00,15776,0,4.12109375,5.93625,8.085664063,2.4765625,10.4765625,0.1476453,0,0,267.8206972,1.286940813,99447.55469,-5.2,74.74,-9,19.9,148,,10,0,Clear,0,15776
2016-01-22 21:00:00+00:00,15034,0,4.136445312,5.942226562,8.022304687,2.4765625,10.4765625,0.147626603,0,0,268.0701796,1.285984516,99414.53125,-5.4,75.57,-9,21.2,147,,10,0,Clear,0,15034
2016-01-22 22:00:00+00:00,14262,0,4.08875,5.8734375,7.92734375,2.4765625,10.4765625,0.147603992,0,0,268.4308561,1.284310341,99385.66406,-6.3,75.41,-9.9,17.8,148,,10,0,Clear,0,14262
2016-01-22 23:00:00+00:00,13087,0,4.011640625,5.759960937,7.817617187,2.4765625,10.4765625,0.147579952,0,0,268.8896396,1.282225251,99357.625,-6.3,74.97,-10,21,149,,10,0,Clear,0,13087
2016-01-23 00:00:00+00:00,11936,0,3.912421875,5.61484375,7.7003125,2.4765625,10.4765625,0.147564985,0,0,269.4222075,1.279901862,99332.42188,-7.1,79.61,-10,17.2,149,,10,0,Clear,0,11936
2016-01-23 01:00:00+00:00,10903,0,3.799882813,5.45,7.584375,2.4765625,10.4765625,0.147549733,0,0,269.9754013,1.277471542,99312.91406,-6.1,74.57,-9.9,14.2,149,,10,0,Clear,0,10903
2016-01-23 02:00:00+00:00,10683,0,3.70515625,5.315234375,7.509375,2.4765625,10.4765625,0.147530387,0,0,270.4960948,1.275136471,99301.125,-6,74.17,-9.9,13.1,157,,10,0,Clear,0,10683
2016-01-23 03:00:00+00:00,10570,0,3.636484375,5.222265625,7.459648438,2.4765625,10.4765625,0.147514126,0,0,270.9471773,1.273255587,99313.03125,-5.1,69.51,-9.9,11.6,159,,10,0,Clear,0,10570
2016-01-23 04:00:00+00:00,11178,0,3.570234375,5.139179687,7.413242187,2.4765625,10.4765625,0.147501615,0,0,271.33079,1.27176857,99345.48438,-5.1,74.35,-8.9,11.2,158,,10,0,Clear,0,11178
2016-01-23 05:00:00+00:00,11944,0,3.503984375,5.059726563,7.362148437,2.4765625,10.4765625,0.147486503,0,0,271.6661646,1.270705938,99387.83594,-4.1,69.72,-8.9,7.7,175,,10,0,Clear,0,11944
2016-01-23 06:00:00+00:00,12382,0,3.445234375,4.988007813,7.31375,2.4765625,10.4765625,0.147473057,1.698107336,0.154424758,271.986829,1.269952893,99437.60938,-4.1,74.53,-7.9,7.6,186,,10,90.5,Overcast,1,12382
2016-01-23 07:00:00+00:00,12812,50,3.405,4.935429688,7.211796875,2.4765625,10.4765625,0.147462974,82.68006919,9.431364059,272.317786,1.269606233,99508.51563,-4.1,92.74,-5.1,8.8,186,,1.1,89.8,Partially cloudy,2,12862
2016-01-23 08:00:00+00:00,13353,399,3.4253125,4.932460938,7.038789062,2.4765625,10.4765625,0.147441025,241.9675293,39.01582336,272.8265835,1.269080043,99584.02344,-4,93.26,-4.9,7.2,186,,2,90.5,Overcast,1,13752
2016-01-23 09:00:00+00:00,12897,972,3.41078125,4.913398438,6.87109375,2.4765625,10.4765625,0.147418145,364.6057129,71.99073792,273.3812339,1.267906666,99662.13281,-3,93.31,-3.9,7.2,188,,1.1,88.9,Partially cloudy,2,13869
2016-01-23 10:00:00+00:00,11953,1720,3.38765625,4.901875,6.829492187,2.4765625,10.4765625,0.1473981,437.2998047,99.91189575,273.9264866,1.266139746,99727.41406,-2,93.36,-2.9,5.7,190,,2.1,88.9,Partially cloudy,2,13673
2016-01-23 11:00:00+00:00,12182,2250,3.354570312,4.881601562,6.842265625,2.4765625,10.4765625,0.147380437,455.0976563,111.1863708,274.3959012,1.264148831,99768.35938,-1,93.42,-1.9,5.4,199,,1.1,88.9,Partially cloudy,2,14432
2016-01-23 12:00:00+00:00,12240,2243,3.268242188,4.79734375,6.860625,2.4765625,10.4765625,0.147365892,416.7988281,102.7933197,274.7222358,1.262526512,99800.57031,0,93.97,-0.9,9.4,249,,1,88.9,Partially cloudy,2,14483
2016-01-23 13:00:00+00:00,12079,1809,3.132773437,4.650507813,6.90234375,2.4765625,10.4765625,0.147350769,325.010498,76.60866547,274.8648638,1.261633635,99839.0625,0.1,99.48,0,6.1,267,,1.1,88.9,Partially cloudy,2,13888
2016-01-23 14:00:00+00:00,11705,981,2.983398437,4.499804687,7.01765625,2.4765625,10.4765625,0.147336047,186.0058594,39.32664108,274.7708492,1.261597395,99891.88281,1,94.02,0.1,5.6,279,,1,88.9,Partially cloudy,2,12686
2016-01-23 15:00:00+00:00,12347,206,2.920117188,4.446523437,7.128203125,2.4765625,10.4765625,0.147321951,34.93156398,6.805023405,274.5317764,1.261992455,99948.32813,1,94.02,0.1,8.2,287,,1.1,88.9,Partially cloudy,2,12553
2016-01-23 16:00:00+00:00,12193,3,2.945195312,4.473242187,7.157539062,2.4765625,10.4765625,0.147306569,0.010951071,0.00234159,274.4285049,1.262650728,100002.9297,1,100,1,7.7,289,,1.1,88.9,Partially cloudy,2,12196
2016-01-23 17:00:00+00:00,11267,0,2.956953125,4.463671875,7.084492188,2.4765625,10.4765625,0.147290353,0,0,274.4321125,1.263350725,100052.875,1,100,1,11.2,286,,2,88.9,Partially cloudy,2,11267
2016-01-23 18:00:00+00:00,11248,0,2.970546875,4.458398437,7.012304688,2.4765625,10.4765625,0.147285039,0,0,274.377959,1.264004946,100095.0703,2,94.06,1.1,6.8,279,,1.1,88.9,Partially cloudy,2,11248
2016-01-23 19:00:00+00:00,11502,0,2.98203125,4.465820313,6.97265625,2.4765625,10.4765625,0.147276594,0,0,274.2765197,1.264473915,100120.8594,2,94.06,1.1,6.5,269,,0.3,98.4,Overcast,1,11502
2016-01-23 20:00:00+00:00,10594,0,2.97921875,4.471757813,6.952929688,2.4765625,10.4765625,0.147273291,0,0,274.1540394,1.264849424,100135.8203,2.9,100,2.9,13.6,269,,1.1,98.4,Overcast,1,10594
2016-01-23 21:00:00+00:00,10685,0,2.96875,4.467070313,6.940898437,2.4765625,10.4765625,0.147263259,0,0,274.0279698,1.265288591,100144.5313,2.9,100,2.9,12.1,277,,2,98.4,Overcast,1,10685
2016-01-23 22:00:00+00:00,10650,0,3.005585938,4.518125,7.012851563,2.4765625,10.4765625,0.147256747,0,0,273.961072,1.265704513,100142.3594,2.9,94.1,2,10.3,267,,2,88.9,Partially cloudy,2,10650
2016-01-23 23:00:00+00:00,10535,0,3.036445312,4.556992187,7.038710938,2.4765625,10.4765625,0.14724698,0,0,273.8958211,1.266042471,100125.2813,2.9,94.11,2.1,14.5,257,,2.9,98.4,Overcast,1,10535
2016-01-24 00:00:00+00:00,10120,0,3.0425,4.551132813,7.006601563,2.4765625,10.4765625,0.147233876,0,0,273.8295463,1.266349316,100103.3516,3,100,3,12.8,276,,3.9,88.9,Partially cloudy,2,10120
2016-01-24 01:00:00+00:00,9829,0,3.073164063,4.568554687,6.96828125,2.4765625,10.4765625,0.147222021,0,0,273.7641578,1.266685486,100081.6406,2.9,100,2.9,11.4,276,,3,88.9,Partially cloudy,2,9829
2016-01-24 02:00:00+00:00,9754,0,3.099296875,4.57734375,6.955664063,2.4765625,10.4765625,0.14721732,0,0,273.6804311,1.267062545,100058.5781,3.8,94.15,2.9,11,276,,3.9,88.9,Partially cloudy,2,9754
2016-01-24 03:00:00+00:00,9922,0,3.060898438,4.510859375,6.864335937,2.4765625,10.4765625,0.147201727,0,0,273.5558578,1.267557263,100039.0703,2.9,100,2.9,9.8,250,,3.1,88.9,Partially cloudy,2,9922
2016-01-24 04:00:00+00:00,9343,0,3.00828125,4.434414062,6.780625,2.4765625,10.4765625,0.147194768,0,0,273.4175414,1.267923355,100019.1406,2.9,94.1,2,9.6,257,,2.1,98.4,Overcast,1,9343
2016-01-24 05:00:00+00:00,9229,0,2.992890625,4.406914063,6.758242187,2.4765625,10.4765625,0.147190794,0,0,273.3315979,1.268019676,100006.2656,2.9,94.1,2,9.2,256,,3,98.4,Overcast,1,9229
2016-01-24 06:00:00+00:00,9028,0,3.006875,4.420195313,6.797734375,2.4765625,10.4765625,0.147187538,2.015229018,0.409249513,273.3258772,1.267934322,100003.2109,2.9,94.1,2,8.9,254,,4,88.9,Partially cloudy,2,9028
2016-01-24 07:00:00+00:00,8927,179,3.050429687,4.45265625,6.774648437,2.4765625,10.4765625,0.147181146,86.79693738,15.32393523,273.550601,1.267740488,100014.1719,2.9,100,2.9,7.7,248,,4.9,89.7,Partially cloudy,2,9106
2016-01-24 08:00:00+00:00,8941,912,3.179609375,4.556601563,6.616484375,2.4765625,10.4765625,0.147169093,246.9741211,51.69358826,274.1711388,1.266697645,100010.6563,3,100,3,11,245,,5.9,90.5,Overcast,1,9853
